company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup60,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, cloud app security, ai security, security posture management, ai agent security"
Startup381,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"genai security, autonomous agent security, cloud app security, sanctioned it, security posture management"
Startup72,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, saas security posture, cloud compliance, saas compliance"
Startup379,,SaaS Compliance,Remote,0.9,,https://www.ycombinator.com/companies/industry/security,,"saas audit, saas governance, sspm, shadow it, saas compliance"
Startup265,,AI Agent Security,"Boston, MA",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, shadow it, genai security"
Startup10,,SaaS Security,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, saas risk, autonomous agent security, saas security, saas audit"
PayPal,,SaaS Security,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, cloud app security"
Startup158,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, ai agent security, saas risk, shadow it, sspm"
Startup157,,SaaS Security,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai policy, saas governance, saas security, ai governance"
Startup198,,SaaS Security,"Seattle, WA",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, cloud governance, ai security, sanctioned it"
Startup4,,SSPM,Remote (US),0.85,,https://startup4.wd1.myworkdayjobs.com/en-US/careers,,"autonomous agent security, cloud governance, saas governance, sanctioned it, sspm"
Startup120,,SaaS Security,Remote (US),0.85,,https://startup120.wd1.myworkdayjobs.com/en-US/careers,,"cloud application security, cloud compliance"
Startup198,,SaaS Security,"San Francisco, CA",0.9,,https://startup198.wd1.myworkdayjobs.com/en-US/careers,,"llm security, cloud app security, saas security posture, ai agent security, autonomous agent security"
Cloudflare,,SSPM,"London, UK",0.85,,https://cloudflare.wd1.myworkdayjobs.com/en-US/careers,,"saas posture management, saas audit, ai governance"
Startup162,,SaaS Security,"London, UK",0.8,,https://startup162.wd1.myworkdayjobs.com/en-US/careers,,"ai agent security, saas risk, sanctioned it, llm compliance"
Startup86,,SaaS Security,"San Francisco, CA",0.8,,https://startup86.wd1.myworkdayjobs.com/en-US/careers,,"saas governance, ai agent security, cloud governance"
Startup299,,SSPM,"Toronto, Canada",0.85,,https://startup299.wd1.myworkdayjobs.com/en-US/careers,,"cloud compliance, sspm"
Startup184,,SaaS Security,Remote,0.85,,https://startup184.wd1.myworkdayjobs.com/en-US/careers,,"ai agent security, saas compliance, sanctioned it, saas security"
Startup345,,SSPM,"Boston, MA",0.85,,https://startup345.wd1.myworkdayjobs.com/en-US/careers,,"saas audit, cloud governance, shadow it, saas risk"
Morgan Stanley,,SSPM,Remote (US),0.85,,https://morgan-stanley.wd1.myworkdayjobs.com/en-US/careers,,"saas risk, ai governance, security posture management, llm security"
Startup62,,AI Compliance,"Austin, TX",0.7,,https://startup62.wd1.myworkdayjobs.com/en-US/careers,,"generative ai compliance, ai governance"
Startup117,,SaaS Compliance,"Seattle, WA",0.7,,https://startup117.wd1.myworkdayjobs.com/en-US/careers,,"llm compliance, sanctioned it"
SAP,,SSPM,Remote,0.85,,https://sap.wd1.myworkdayjobs.com/en-US/careers,,"cloud compliance, shadow it"
Capital One,,SSPM,Remote,0.85,,https://capital-one.wd1.myworkdayjobs.com/en-US/careers,,"sspm, ai policy, ai agent risk"
ExxonMobil,,AI Agent Security,"Seattle, WA",0.8,,https://exxonmobil.wd1.myworkdayjobs.com/en-US/careers,,"ai security, shadow it, ai agent risk, autonomous agent security, ai agent security"
Startup308,,SaaS Security,"Boston, MA",0.8,,https://startup308.wd1.myworkdayjobs.com/en-US/careers,,"saas governance, genai security"
Startup76,,SaaS Security,"San Francisco, CA",0.8,,https://startup76.wd1.myworkdayjobs.com/en-US/careers,,"shadow it, cloud application security, ai policy"
Startup138,,SaaS Security,Remote (US),0.9,,https://startup138.wd1.myworkdayjobs.com/en-US/careers,,"saas security, ai governance, llm compliance, ai agent risk, security posture management"
Startup378,,SSPM,Remote (US),0.9,,https://startup378.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, saas posture management, saas security, cloud application security, autonomous agent security"
Startup299,,SaaS Security,"New York, NY",0.9,,https://startup299.wd1.myworkdayjobs.com/en-US/careers,,"ai agent security, llm security, cloud app security"
Startup114,,SSPM,"Boston, MA",0.85,,https://startup114.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, shadow it, cloud compliance, ai security"
Startup343,,SSPM,"San Francisco, CA",0.85,,https://startup343.wd1.myworkdayjobs.com/en-US/careers,,"saas security posture, cloud governance"
Startup68,,SaaS Security,"Boston, MA",0.7,,https://startup68.wd1.myworkdayjobs.com/en-US/careers,,"saas risk, sanctioned it"
Startup119,,SaaS Security,"London, UK",0.85,,https://startup119.wd1.myworkdayjobs.com/en-US/careers,,"ai governance, ai policy, saas security, saas security posture, ai security"
Startup284,,SaaS Security,"New York, NY",0.8,,https://startup284.wd1.myworkdayjobs.com/en-US/careers,,"ai policy, cloud app security"
Startup223,,SaaS Security,"Austin, TX",0.85,,https://startup223.wd1.myworkdayjobs.com/en-US/careers,,"cloud compliance, cloud application security"
Startup38,,SSPM,"Denver, CO",0.9,,https://startup38.wd1.myworkdayjobs.com/en-US/careers,,"autonomous agent security, saas posture management, genai security, llm security"
Startup256,,AI Agent Security,"Toronto, Canada",0.7,,https://startup256.wd1.myworkdayjobs.com/en-US/careers,,"shadow it, ai security, ai policy"
Startup27,,SSPM,"San Francisco, CA",0.85,,https://startup27.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, saas audit, generative ai compliance, cloud governance, saas risk"
Startup68,,SaaS Compliance,Remote,0.85,,https://startup68.wd1.myworkdayjobs.com/en-US/careers,,"llm compliance, saas audit, ai compliance, shadow it"
Startup240,,SSPM,"San Francisco, CA",0.85,,https://startup240.wd1.myworkdayjobs.com/en-US/careers,,"ai compliance, generative ai compliance, ai policy, saas posture management"
Startup142,,SSPM,"Boston, MA",0.85,,https://startup142.wd1.myworkdayjobs.com/en-US/careers,,"saas risk, cloud app security, saas posture management, genai security"
Startup11,,SaaS Security,"Austin, TX",0.85,,https://startup11.wd1.myworkdayjobs.com/en-US/careers,,"ai policy, llm security, saas risk"
Startup63,,SSPM,"Toronto, Canada",0.85,,https://startup63.wd1.myworkdayjobs.com/en-US/careers,,"cloud application security, ai agent security, saas posture management"
Startup247,,AI Agent Security,"Toronto, Canada",0.7,,https://startup247.wd1.myworkdayjobs.com/en-US/careers,,"ai security, ai agent security"
Startup346,,SaaS Security,"Seattle, WA",0.9,,https://startup346.wd1.myworkdayjobs.com/en-US/careers,,"ai agent risk, llm security, saas compliance, security posture management, sanctioned it"
Startup359,,SSPM,Hybrid - Bay Area,0.85,,https://startup359.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, saas posture management, ai agent security, cloud governance, ai governance"
Startup102,,SaaS Compliance,"New York, NY",0.8,,https://startup102.wd1.myworkdayjobs.com/en-US/careers,,"cloud compliance, shadow it"
Startup247,,SSPM,"Denver, CO",0.85,,https://startup247.wd1.myworkdayjobs.com/en-US/careers,,"saas audit, sspm"
Microsoft,,SSPM,Remote,0.85,,https://microsoft.wd1.myworkdayjobs.com/en-US/careers,,"saas compliance, ai governance, security posture management"
Startup135,,AI Agent Security,Remote (US),0.7,,https://startup135.wd1.myworkdayjobs.com/en-US/careers,,"ai agent security, genai security"
Startup392,,SSPM,"Denver, CO",0.85,,https://startup392.wd1.myworkdayjobs.com/en-US/careers,,"saas security posture, cloud app security, autonomous agent security"
Morgan Stanley,,AI Agent Security,"Toronto, Canada",0.85,,https://morgan-stanley.wd1.myworkdayjobs.com/en-US/careers,,"ai agent risk, autonomous agent security, saas audit"
Startup160,,AI Agent Security,"Boston, MA",0.7,,https://startup160.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, autonomous agent security, ai policy"
Wiz,,SSPM,"Toronto, Canada",0.9,,https://wiz.wd1.myworkdayjobs.com/en-US/careers,,"ai agent risk, llm compliance, cloud governance, saas posture management"
Zendesk,,SSPM,"London, UK",0.85,,https://zendesk.wd1.myworkdayjobs.com/en-US/careers,,"saas governance, cloud governance, saas risk"
Startup44,,SSPM,"Seattle, WA",0.85,,https://startup44.wd1.myworkdayjobs.com/en-US/careers,,"saas security posture, cloud governance, llm compliance"
Startup317,,SaaS Security,"Boston, MA",0.9,,https://startup317.wd1.myworkdayjobs.com/en-US/careers,,"ai governance, saas compliance, saas governance, saas security, saas security posture"
Startup285,,SSPM,Hybrid - Bay Area,0.85,,https://startup285.wd1.myworkdayjobs.com/en-US/careers,,"sspm, shadow it, llm security, saas posture management"
Startup99,,SSPM,Remote,0.85,,https://startup99.wd1.myworkdayjobs.com/en-US/careers,,"saas posture management, saas security, sanctioned it, saas audit, ai governance"
Startup363,,SaaS Compliance,"London, UK",0.7,,https://startup363.wd1.myworkdayjobs.com/en-US/careers,,"ai agent risk, cloud compliance"
Startup71,,SSPM,"San Francisco, CA",0.85,,https://startup71.wd1.myworkdayjobs.com/en-US/careers,,"security posture management, ai security"
Startup277,,SSPM,Remote,0.85,,https://startup277.wd1.myworkdayjobs.com/en-US/careers,,"cloud application security, security posture management"
McKinsey,,AI Agent Security,Remote,0.9,,https://mckinsey.wd1.myworkdayjobs.com/en-US/careers,,"ai agent security, genai security, ai security"
Humana,,SaaS Security,Hybrid - Bay Area,0.9,,https://humana.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, genai security, llm security, saas compliance"
Startup307,,SaaS Security,Remote (US),0.85,,https://startup307.wd1.myworkdayjobs.com/en-US/careers,,"ai governance, saas security posture, genai security"
Startup243,,SaaS Security,"San Francisco, CA",0.7,,https://startup243.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, cloud app security"
Startup276,,SSPM,"London, UK",0.9,,https://startup276.wd1.myworkdayjobs.com/en-US/careers,,"llm security, saas posture management, sanctioned it, sspm, generative ai compliance"
Startup397,,SaaS Security,Remote (US),0.8,,https://startup397.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, ai agent risk"
Startup72,,SaaS Security,"Austin, TX",0.85,,https://startup72.wd1.myworkdayjobs.com/en-US/careers,,"autonomous agent security, saas security"
Citi,,SSPM,Hybrid - Bay Area,0.85,,https://citi.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, cloud compliance, sspm, ai governance, saas governance"
Startup161,,SSPM,"San Francisco, CA",0.85,,https://startup161.wd1.myworkdayjobs.com/en-US/careers,,"cloud compliance, sspm"
Startup237,,SaaS Security,"Seattle, WA",0.9,,https://startup237.wd1.myworkdayjobs.com/en-US/careers,,"genai security, ai agent risk, cloud compliance, llm compliance, saas security posture"
Startup302,,SSPM,"Toronto, Canada",0.85,,https://startup302.wd1.myworkdayjobs.com/en-US/careers,,"sspm, sanctioned it, cloud app security, saas compliance, genai security"
Startup346,,SaaS Security,"Denver, CO",0.8,,https://startup346.wd1.myworkdayjobs.com/en-US/careers,,"genai security, cloud app security, cloud governance"
Startup279,,SaaS Security,"Seattle, WA",0.9,,https://startup279.wd1.myworkdayjobs.com/en-US/careers,,"ai agent risk, ai compliance, saas governance, cloud governance, genai security"
Startup322,,SaaS Security,"Boston, MA",0.85,,https://startup322.wd1.myworkdayjobs.com/en-US/careers,,"ai security, cloud application security, saas security posture"
Startup384,,SaaS Compliance,"Boston, MA",0.8,,https://startup384.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, ai compliance, cloud compliance, cloud app security, generative ai compliance"
Startup77,,AI Agent Security,"London, UK",0.7,,https://startup77.wd1.myworkdayjobs.com/en-US/careers,,"ai policy, llm security"
Startup171,,SaaS Security,"Denver, CO",0.8,,https://startup171.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, ai governance, ai agent risk, cloud application security"
UnitedHealth,,SSPM,"New York, NY",0.85,,https://unitedhealth.wd1.myworkdayjobs.com/en-US/careers,,"sspm, shadow it, saas risk, ai compliance, cloud application security"
Startup39,,SSPM,"Seattle, WA",0.85,,https://startup39.wd1.myworkdayjobs.com/en-US/careers,,"cloud compliance, saas risk, genai security, saas security posture, cloud app security"
Startup194,,SaaS Security,"Denver, CO",0.8,,https://startup194.wd1.myworkdayjobs.com/en-US/careers,,"ai security, cloud app security"
Salesforce,,SSPM,"Seattle, WA",0.85,,https://salesforce.wd1.myworkdayjobs.com/en-US/careers,,"llm compliance, saas audit, sspm"
Symantec,,SSPM,Remote (US),0.85,,https://symantec.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, saas security posture, saas risk"
Startup167,,SaaS Security,"New York, NY",0.9,,https://startup167.wd1.myworkdayjobs.com/en-US/careers,,"saas governance, sspm, saas compliance, cloud app security"
Startup57,,SSPM,"Austin, TX",0.85,,https://startup57.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, saas security posture, saas posture management, genai security, saas security"
Startup355,,SaaS Security,"Toronto, Canada",0.9,,https://startup355.wd1.myworkdayjobs.com/en-US/careers,,"ai compliance, autonomous agent security, cloud application security, saas security posture, llm security"
Startup83,,SSPM,"Boston, MA",0.85,,https://startup83.wd1.myworkdayjobs.com/en-US/careers,,"cloud governance, ai agent security, saas posture management"
Startup277,,SSPM,"Toronto, Canada",0.85,,https://startup277.wd1.myworkdayjobs.com/en-US/careers,,"saas posture management, sspm"
Startup276,,AI Agent Security,"Seattle, WA",0.8,,https://startup276.wd1.myworkdayjobs.com/en-US/careers,,"ai governance, ai agent security, security posture management, cloud governance, ai policy"
Startup377,,AI Compliance,"New York, NY",0.8,,https://startup377.wd1.myworkdayjobs.com/en-US/careers,,"generative ai compliance, autonomous agent security, cloud compliance"
Startup206,,SSPM,"Seattle, WA",0.85,,https://startup206.wd1.myworkdayjobs.com/en-US/careers,,"saas security, sspm"
Startup120,,SaaS Security,"London, UK",0.9,,https://startup120.wd1.myworkdayjobs.com/en-US/careers,,"ai security, ai policy, llm compliance, saas governance, cloud application security"
Startup293,,SSPM,"Denver, CO",0.85,,https://startup293.wd1.myworkdayjobs.com/en-US/careers,,"shadow it, saas governance"
Startup315,,SSPM,"Austin, TX",0.85,,https://startup315.wd1.myworkdayjobs.com/en-US/careers,,"cloud app security, saas governance"
Startup44,,SaaS Security,"Toronto, Canada",0.85,,https://startup44.wd1.myworkdayjobs.com/en-US/careers,,"saas audit, generative ai compliance, ai agent risk, shadow it, ai agent security"
Startup30,,SSPM,"Boston, MA",0.9,,https://startup30.wd1.myworkdayjobs.com/en-US/careers,,"saas audit, ai agent risk, llm security, shadow it, saas posture management"
Startup142,,SaaS Security,"London, UK",0.85,,https://startup142.wd1.myworkdayjobs.com/en-US/careers,,"genai security, saas security"
Trend Micro,,SSPM,"New York, NY",0.85,,https://trend-micro.wd1.myworkdayjobs.com/en-US/careers,,"saas risk, cloud governance"
Startup197,,AI Agent Security,"London, UK",0.7,,https://startup197.wd1.myworkdayjobs.com/en-US/careers,,"autonomous agent security, ai security"
Startup352,,SSPM,Hybrid - Bay Area,0.85,,https://startup352.wd1.myworkdayjobs.com/en-US/careers,,"shadow it, cloud governance, saas risk"
Startup217,,SaaS Security,"Boston, MA",0.85,,https://startup217.wd1.myworkdayjobs.com/en-US/careers,,"ai security, llm security, saas governance, cloud app security"
Palo Alto Networks,,SaaS Security,"Seattle, WA",0.85,,https://palo-alto-networks.wd1.myworkdayjobs.com/en-US/careers,,"autonomous agent security, ai governance, saas governance, cloud compliance"
Startup15,,SSPM,"London, UK",0.85,,https://startup15.wd1.myworkdayjobs.com/en-US/careers,,"ai agent security, saas governance, security posture management"
Startup136,,SSPM,"Seattle, WA",0.85,,https://startup136.wd1.myworkdayjobs.com/en-US/careers,,"sanctioned it, cloud application security, security posture management, saas compliance, sspm"
Startup257,,SaaS Security,"London, UK",0.85,,https://startup257.wd1.myworkdayjobs.com/en-US/careers,,"ai agent risk, shadow it, ai policy, ai agent security, saas security"
Startup30,,SaaS Security,"San Francisco, CA",0.8,,https://startup30.wd1.myworkdayjobs.com/en-US/careers,,"ai security, cloud compliance, autonomous agent security, cloud app security"
Startup252,,SSPM,Remote (US),0.85,,https://startup252.wd1.myworkdayjobs.com/en-US/careers,,"saas governance, saas security posture"
Startup184,,SSPM,"Austin, TX",0.85,,https://startup184.wd1.myworkdayjobs.com/en-US/careers,,"saas security posture, saas compliance, sanctioned it, saas security"
Chevron,,SSPM,Remote (US),0.85,,https://jobs.ashbyhq.com/chevron,,"saas security posture, genai security, saas posture management"
Startup114,,SSPM,"Boston, MA",0.85,,https://jobs.ashbyhq.com/startup114,,"cloud compliance, saas posture management, ai security"
Startup123,,SSPM,"New York, NY",0.85,,https://jobs.ashbyhq.com/startup123,,"saas posture management, llm compliance"
Startup271,,SSPM,"London, UK",0.85,,https://jobs.ashbyhq.com/startup271,,"saas posture management, cloud governance, saas risk, ai compliance"
Deloitte,,SaaS Security,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/deloitte,,"saas audit, cloud application security, ai security, llm security"
Startup35,,SaaS Security,"New York, NY",0.8,,https://jobs.ashbyhq.com/startup35,,"cloud app security, generative ai compliance"
American Express,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/american-express,,"genai security, ai agent risk, llm compliance, security posture management, sanctioned it"
Startup320,,SaaS Security,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/startup320,,"ai compliance, ai security, cloud app security, ai agent security, cloud application security"
Startup301,,SaaS Security,Remote (US),0.9,,https://jobs.ashbyhq.com/startup301,,"saas security posture, ai governance, llm compliance, ai agent security, ai security"
Zscaler,,SaaS Security,"New York, NY",0.85,,https://jobs.ashbyhq.com/zscaler,,"ai policy, saas governance, cloud application security, autonomous agent security"
Startup361,,SSPM,"Austin, TX",0.85,,https://jobs.ashbyhq.com/startup361,,"ai security, cloud application security, ai policy, saas posture management, ai agent security"
Startup357,,SSPM,"San Francisco, CA",0.85,,https://jobs.ashbyhq.com/startup357,,"shadow it, autonomous agent security, cloud app security"
Startup317,,SSPM,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/startup317,,"saas audit, shadow it, saas posture management"
Comcast,,SSPM,Remote (US),0.85,,https://jobs.ashbyhq.com/comcast,,"sspm, cloud application security, cloud compliance, saas posture management"
Startup289,,SSPM,"Boston, MA",0.85,,https://jobs.ashbyhq.com/startup289,,"saas security posture, autonomous agent security, saas compliance"
Startup170,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/startup170,,"generative ai compliance, cloud governance, saas security posture"
Startup26,,SSPM,"London, UK",0.85,,https://jobs.ashbyhq.com/startup26,,"saas security posture, cloud governance, ai agent risk"
Startup1,,SaaS Compliance,"Boston, MA",0.9,,https://jobs.ashbyhq.com/startup1,,"llm compliance, saas audit, saas posture management, cloud app security, generative ai compliance"
Startup212,,SaaS Security,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/startup212,,"cloud application security, generative ai compliance, saas audit"
Startup209,,SSPM,"Austin, TX",0.85,,https://jobs.ashbyhq.com/startup209,,"ai agent security, ai governance, sspm, security posture management, ai agent risk"
Startup86,,SSPM,"Denver, CO",0.9,,https://jobs.ashbyhq.com/startup86,,"sspm, llm security, saas audit, saas risk, cloud app security"
Startup188,,SaaS Compliance,"New York, NY",0.8,,https://jobs.ashbyhq.com/startup188,,"generative ai compliance, cloud compliance"
Startup385,,SSPM,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/startup385,,"saas security, autonomous agent security, ai compliance, saas posture management"
Startup18,,SaaS Security,"Boston, MA",0.8,,https://jobs.ashbyhq.com/startup18,,"saas audit, ai security"
Startup263,,SSPM,"San Francisco, CA",0.85,,https://jobs.ashbyhq.com/startup263,,"sanctioned it, generative ai compliance, shadow it, cloud app security, saas security"
Startup260,,SSPM,Remote (US),0.85,,https://jobs.ashbyhq.com/startup260,,"saas governance, saas audit, shadow it, autonomous agent security, security posture management"
Startup96,,SSPM,Remote (US),0.85,,https://jobs.ashbyhq.com/startup96,,"saas security, security posture management, cloud app security"
Startup312,,SaaS Compliance,"Boston, MA",0.85,,https://jobs.ashbyhq.com/startup312,,"ai policy, ai agent security, saas compliance, saas risk, cloud compliance"
Startup349,,SaaS Security,"Seattle, WA",0.9,,https://jobs.ashbyhq.com/startup349,,"cloud application security, autonomous agent security, sanctioned it, shadow it, genai security"
Adobe,,SaaS Security,"Toronto, Canada",0.8,,https://jobs.ashbyhq.com/adobe,,"ai agent security, cloud compliance"
Startup183,,AI Agent Security,"London, UK",0.85,,https://jobs.ashbyhq.com/startup183,,"ai policy, ai agent security, llm security, saas audit"
Startup395,,SaaS Security,"Boston, MA",0.8,,https://jobs.ashbyhq.com/startup395,,"saas risk, ai policy, cloud app security"
Startup64,,SaaS Security,"New York, NY",0.9,,https://jobs.ashbyhq.com/startup64,,"cloud application security, shadow it, autonomous agent security, llm compliance, genai security"
Startup79,,SaaS Security,"Denver, CO",0.8,,https://jobs.ashbyhq.com/startup79,,"ai security, cloud app security"
Startup125,,SaaS Security,"Denver, CO",0.8,,https://jobs.ashbyhq.com/startup125,,"llm security, cloud application security, ai governance, cloud app security"
Startup154,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/startup154,,"saas security posture, ai compliance, cloud governance"
Sysdig,,SSPM,"Austin, TX",0.85,,https://jobs.ashbyhq.com/sysdig,,"saas security posture, sanctioned it, llm security, saas posture management"
Startup145,,SSPM,"London, UK",0.85,,https://jobs.ashbyhq.com/startup145,,"security posture management, cloud governance, shadow it"
Startup197,,SaaS Compliance,"Toronto, Canada",0.9,,https://jobs.ashbyhq.com/startup197,,"generative ai compliance, saas governance, llm compliance, saas posture management"
Startup298,,SaaS Security,"Seattle, WA",0.85,,https://jobs.ashbyhq.com/startup298,,"ai policy, autonomous agent security, saas security, cloud compliance"
Box,,SSPM,"Austin, TX",0.85,,https://jobs.ashbyhq.com/box,,"saas posture management, ai agent risk, ai compliance"
Startup306,,SSPM,"Seattle, WA",0.85,,https://jobs.ashbyhq.com/startup306,,"saas governance, cloud compliance, sanctioned it"
Ermetic,,SaaS Compliance,Remote (US),0.8,,https://jobs.ashbyhq.com/ermetic,,"cloud governance, generative ai compliance"
Startup280,,SaaS Security,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/startup280,,"cloud application security, ai compliance, cloud governance, saas risk"
Startup334,,SSPM,"Denver, CO",0.85,,https://jobs.ashbyhq.com/startup334,,"saas security posture, ai compliance, shadow it, security posture management, sanctioned it"
Startup84,,SaaS Security,Remote (US),0.9,,https://jobs.ashbyhq.com/startup84,,"ai agent risk, ai security, sspm, cloud app security, saas compliance"
Startup142,,SaaS Compliance,"San Francisco, CA",0.85,,https://jobs.ashbyhq.com/startup142,,"saas governance, saas audit"
Startup26,,SaaS Security,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/startup26,,"saas security posture, ai agent security"
Startup113,,SaaS Security,Remote,0.85,,https://jobs.ashbyhq.com/startup113,,"ai policy, sanctioned it, llm security, saas governance, autonomous agent security"
Startup123,,SSPM,"Denver, CO",0.85,,https://jobs.ashbyhq.com/startup123,,"ai governance, saas security posture"
Startup163,,SaaS Compliance,"Seattle, WA",0.9,,https://jobs.ashbyhq.com/startup163,,"saas compliance, ai policy, sspm, cloud governance, saas audit"
Startup323,,SSPM,"Denver, CO",0.85,,https://jobs.ashbyhq.com/startup323,,"saas governance, sspm, saas risk"
Startup126,,SaaS Security,Remote (US),0.9,,https://jobs.ashbyhq.com/startup126,,"saas compliance, autonomous agent security, ai compliance, saas risk, saas security posture"
AT&T,,SSPM,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/at&t,,"cloud governance, saas security posture, llm security, cloud application security"
Startup255,,SaaS Security,"Denver, CO",0.85,,https://jobs.ashbyhq.com/startup255,,"cloud application security, ai agent risk, shadow it, generative ai compliance"
Startup208,,SaaS Security,"Denver, CO",0.8,,https://jobs.ashbyhq.com/startup208,,"ai agent risk, cloud application security"
Startup337,,SSPM,"New York, NY",0.85,,https://jobs.ashbyhq.com/startup337,,"ai governance, saas risk, shadow it, cloud governance"
Startup188,,AI Compliance,"Denver, CO",0.7,,https://jobs.ashbyhq.com/startup188,,"generative ai compliance, ai governance"
Startup97,,SaaS Compliance,Remote (US),0.8,,https://jobs.ashbyhq.com/startup97,,"llm compliance, cloud compliance"
Startup70,,SaaS Security,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/startup70,,"ai agent security, saas audit, ai policy, cloud governance"
Startup130,,SSPM,"Denver, CO",0.85,,https://jobs.ashbyhq.com/startup130,,"cloud app security, saas governance, saas security posture"
ExxonMobil,,SaaS Compliance,Remote (US),0.8,,https://jobs.ashbyhq.com/exxonmobil,,"ai policy, saas compliance, autonomous agent security, llm compliance"
Startup91,,SSPM,"Seattle, WA",0.85,,https://jobs.ashbyhq.com/startup91,,"ai agent security, shadow it, saas posture management, saas security posture"
BCG,,SSPM,"Austin, TX",0.85,,https://jobs.ashbyhq.com/bcg,,"saas posture management, ai governance, cloud compliance"
Startup198,,AI Agent Security,"Boston, MA",0.7,,https://jobs.ashbyhq.com/startup198,,"ai agent security, ai agent risk"
Startup206,,SaaS Compliance,"London, UK",0.85,,https://jobs.ashbyhq.com/startup206,,"generative ai compliance, saas governance, ai agent security"
Startup163,,SaaS Security,"San Francisco, CA",0.9,,https://jobs.ashbyhq.com/startup163,,"generative ai compliance, genai security, saas audit, saas risk, cloud application security"
Startup322,,SaaS Security,"London, UK",0.8,,https://jobs.ashbyhq.com/startup322,,"genai security, shadow it, cloud governance"
Startup14,,SaaS Security,"Austin, TX",0.85,,https://jobs.ashbyhq.com/startup14,,"cloud app security, cloud compliance, saas risk, ai compliance, llm security"
Startup287,,SaaS Security,"New York, NY",0.85,,https://jobs.ashbyhq.com/startup287,,"llm security, generative ai compliance, cloud application security"
Startup109,,SaaS Compliance,"Seattle, WA",0.85,,https://jobs.ashbyhq.com/startup109,,"saas compliance, cloud application security, ai compliance, ai policy"
Startup98,,AI Compliance,"Toronto, Canada",0.85,,https://jobs.ashbyhq.com/startup98,,"saas risk, ai compliance, genai security"
Startup350,,AI Compliance,Remote (US),0.7,,https://jobs.ashbyhq.com/startup350,,"ai security, ai governance, llm compliance"
Box,,SSPM,"Denver, CO",0.9,,https://jobs.ashbyhq.com/box,,"sspm, shadow it, saas audit, cloud compliance, generative ai compliance"
Startup150,,SaaS Security,"New York, NY",0.85,,https://jobs.ashbyhq.com/startup150,,"ai security, llm security, saas audit"
Startup295,,SSPM,"Boston, MA",0.85,,https://jobs.ashbyhq.com/startup295,,"saas posture management, genai security, security posture management"
Startup144,,SSPM,"Seattle, WA",0.85,,https://jobs.ashbyhq.com/startup144,,"security posture management, cloud app security, saas risk"
Startup15,,SaaS Security,"New York, NY",0.85,,https://jobs.ashbyhq.com/startup15,,"ai compliance, saas governance, saas risk, ai security, sanctioned it"
Startup86,,SaaS Security,"Seattle, WA",0.8,,https://jobs.ashbyhq.com/startup86,,"shadow it, ai governance, cloud compliance, cloud app security, ai agent risk"
Startup146,,SaaS Security,"New York, NY",0.8,,https://jobs.ashbyhq.com/startup146,,"saas risk, llm security, shadow it"
Startup327,,SaaS Compliance,Hybrid - Bay Area,0.8,,https://jobs.ashbyhq.com/startup327,,"generative ai compliance, shadow it"
Startup4,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.ashbyhq.com/startup4,,"sspm, cloud compliance, llm security"
