company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup81,,SSPM,"Boston, MA",0.85,,,,"sspm, saas posture management"
Startup353,,SaaS Compliance,"Denver, CO",0.85,,,,"saas compliance, ai agent security, llm compliance, cloud app security"
Startup245,,SaaS Security,"Austin, TX",0.8,,,,"genai security, cloud application security, ai security"
Startup302,,SaaS Security,Hybrid - Bay Area,0.9,,,,"llm security, llm compliance, saas security posture, saas security, generative ai compliance"
ServiceNow,,SSPM,"Seattle, WA",0.85,,,,"ai security, saas audit"
Startup195,,SaaS Security,"San Francisco, CA",0.9,,,,"saas risk, ai security, sspm, ai governance, ai agent security"
Startup18,,SSPM,"London, UK",0.9,,,,"ai governance, autonomous agent security, saas posture management, saas security posture, security posture management"
Startup257,,SSPM,"Austin, TX",0.85,,,,"saas security posture, ai security, sanctioned it, generative ai compliance"
Startup126,,SaaS Security,"London, UK",0.85,,,,"saas audit, cloud application security"
Startup133,,SaaS Security,"New York, NY",0.8,,,,"cloud governance, saas audit, genai security"
Startup322,,SaaS Security,"Seattle, WA",0.8,,,,"saas governance, ai security, ai agent risk"
Startup115,,SSPM,"San Francisco, CA",0.85,,,,"saas compliance, sanctioned it, saas security posture, llm compliance, autonomous agent security"
Startup68,,SSPM,"San Francisco, CA",0.85,,,,"saas audit, cloud governance"
Workday,,SaaS Compliance,"London, UK",0.85,,,,"cloud compliance, cloud governance, saas compliance"
Orca Security,,SSPM,Remote,0.85,,,,"genai security, sanctioned it, saas posture management"
Startup155,,SSPM,Remote,0.85,,,,"ai policy, llm security, saas posture management"
Startup375,,SaaS Security,Hybrid - Bay Area,0.8,,,,"ai agent security, sanctioned it, shadow it, cloud app security, ai compliance"
Zscaler,,SSPM,"Seattle, WA",0.85,,,,"saas security posture, cloud governance"
Startup2,,SSPM,Hybrid - Bay Area,0.85,,,,"shadow it, saas security, saas security posture"
Startup139,,SSPM,"Boston, MA",0.9,,,,"security posture management, saas posture management, cloud application security, ai security, saas security"
Startup30,,SSPM,"Denver, CO",0.9,,,,"cloud application security, saas governance, saas posture management, saas compliance"
Startup40,,SSPM,"Austin, TX",0.85,,,,"ai policy, ai governance, saas posture management"
Startup64,,SSPM,"Toronto, Canada",0.85,,,,"saas risk, ai policy, ai governance, generative ai compliance, security posture management"
Startup368,,AI Agent Security,"Boston, MA",0.9,,,,"cloud app security, ai agent security, autonomous agent security"
Startup127,,SaaS Security,"Denver, CO",0.7,,,,"ai security, ai agent risk, cloud governance"
Startup142,,SaaS Security,Remote (US),0.85,,,,"ai policy, saas security"
Startup41,,AI Agent Security,"Seattle, WA",0.9,,,,"ai agent security, generative ai compliance, llm security, cloud governance, shadow it"
Startup9,,SSPM,"San Francisco, CA",0.85,,,,"cloud governance, llm compliance, saas posture management"
Startup71,,SSPM,"New York, NY",0.85,,,,"cloud compliance, saas posture management, saas governance"
VMware,,AI Agent Security,"Toronto, Canada",0.85,,,,"genai security, saas audit, ai agent security"
Startup180,,SSPM,"Austin, TX",0.85,,,,"saas security posture, saas security, cloud app security, sanctioned it, ai agent risk"
Oracle,,SSPM,"New York, NY",0.85,,,,"security posture management, saas compliance, ai security"
JPMorgan,,SSPM,Remote (US),0.85,,,,"ai policy, saas posture management"
Startup50,,SSPM,Hybrid - Bay Area,0.85,,,,"genai security, sspm, ai policy, security posture management"
Startup149,,SaaS Security,"Toronto, Canada",0.8,,,,"ai governance, cloud app security"
Startup47,,SSPM,"San Francisco, CA",0.85,,,,"genai security, ai security, ai policy, saas audit, sspm"
Startup107,,SaaS Security,"San Francisco, CA",0.8,,,,"genai security, sanctioned it, ai agent risk, saas risk"
Startup80,,SaaS Compliance,"Austin, TX",0.7,,,,"sanctioned it, saas audit"
Startup112,,SSPM,Remote,0.85,,,,"sspm, saas security posture, ai governance, security posture management, saas security"
Startup103,,SaaS Compliance,Remote (US),0.85,,,,"generative ai compliance, saas governance, saas compliance, ai policy, cloud governance"
Startup166,,SSPM,"Austin, TX",0.85,,,,"sspm, ai compliance, ai agent security"
Walmart,,SSPM,Hybrid - Bay Area,0.85,,,,"saas compliance, ai policy, saas posture management, security posture management, saas governance"
Startup249,,SSPM,"Toronto, Canada",0.85,,,,"genai security, security posture management"
Startup352,,SaaS Security,"London, UK",0.8,,,,"sanctioned it, cloud application security, saas compliance, ai governance"
Startup345,,AI Compliance,"Denver, CO",0.9,,,,"generative ai compliance, ai compliance, saas security posture, llm compliance, genai security"
Startup353,,SSPM,"San Francisco, CA",0.85,,,,"security posture management, shadow it, ai compliance, ai policy, autonomous agent security"
Startup184,,AI Agent Security,"Boston, MA",0.8,,,,"generative ai compliance, autonomous agent security"
Startup326,,SaaS Security,"Boston, MA",0.85,,,,"saas security, cloud app security"
Startup9,,SaaS Security,Hybrid - Bay Area,0.85,,,,"saas security, sanctioned it, llm compliance, ai agent security"
Startup225,,SaaS Security,"New York, NY",0.9,,,,"sanctioned it, saas security, llm compliance, sspm, autonomous agent security"
Startup53,,SSPM,"Boston, MA",0.85,,,,"ai governance, saas security posture"
Startup370,,SaaS Security,Remote,0.8,,,,"sanctioned it, cloud governance, cloud application security"
Startup276,,SaaS Security,Hybrid - Bay Area,0.85,,,,"cloud application security, saas governance"
Startup171,,SSPM,"London, UK",0.85,,,,"cloud governance, llm compliance, sspm, cloud application security, saas posture management"
Lacework,,SaaS Security,"London, UK",0.85,,,,"cloud application security, ai agent risk"
Startup184,,SaaS Security,Remote (US),0.9,,,,"saas security posture, saas security, ai governance, saas governance"
PwC,,AI Agent Security,"Seattle, WA",0.8,,,,"genai security, ai agent security"
Startup239,,SSPM,Remote (US),0.85,,,,"saas security posture, saas governance, llm compliance, security posture management, sspm"
Startup167,,SaaS Security,"Seattle, WA",0.8,,,,"saas risk, llm security, cloud compliance, autonomous agent security"
Startup265,,AI Compliance,"Toronto, Canada",0.85,,,,"llm security, saas risk, generative ai compliance"
Startup382,,SaaS Compliance,"San Francisco, CA",0.85,,,,"cloud compliance, saas governance, shadow it, saas compliance, saas risk"
Veza,,SSPM,"New York, NY",0.85,,,,"saas risk, saas governance, security posture management, ai compliance, cloud app security"
Startup332,,SSPM,"Seattle, WA",0.85,,,,"llm compliance, ai governance, security posture management"
Startup15,,SaaS Security,Hybrid - Bay Area,0.9,,,,"ai security, cloud app security, saas security posture, generative ai compliance, cloud compliance"
Startup15,,SaaS Compliance,Remote,0.8,,,,"ai agent risk, saas compliance"
Etsy,,SSPM,"Seattle, WA",0.85,,,,"saas posture management, generative ai compliance"
Palo Alto Networks,,SaaS Compliance,"London, UK",0.8,,,,"llm security, saas audit, ai compliance"
Startup274,,AI Compliance,"Toronto, Canada",0.7,,,,"ai governance, ai security, generative ai compliance"
Startup164,,SSPM,"Seattle, WA",0.85,,,,"saas audit, saas risk, security posture management, saas compliance"
Startup108,,AI Compliance,"Seattle, WA",0.85,,,,"saas security, ai governance, ai compliance"
Startup121,,SaaS Security,"Denver, CO",0.85,,,,"saas security, cloud app security, cloud compliance"
Startup391,,SSPM,"San Francisco, CA",0.85,,,,"saas risk, saas posture management, ai governance, shadow it"
Startup55,,SSPM,"San Francisco, CA",0.85,,,,"saas governance, saas posture management"
Startup254,,SaaS Security,"Seattle, WA",0.85,,,,"cloud application security, saas security"
Startup198,,AI Compliance,"Toronto, Canada",0.8,,,,"generative ai compliance, ai agent security"
Startup58,,SaaS Compliance,"Boston, MA",0.85,,,,"saas audit, llm compliance, cloud application security, cloud compliance"
Startup166,,SSPM,"San Francisco, CA",0.85,,,,"cloud governance, saas audit, saas security posture, sanctioned it"
Startup283,,SaaS Security,"Seattle, WA",0.85,,,,"saas audit, saas security, ai governance"
Startup19,,SaaS Compliance,"London, UK",0.8,,,,"saas governance, sanctioned it, ai compliance"
Zendesk,,SSPM,"San Francisco, CA",0.85,,,,"autonomous agent security, saas risk, saas audit"
Startup228,,AI Compliance,"New York, NY",0.85,,,,"generative ai compliance, security posture management, llm compliance, ai agent security, genai security"
Startup312,,SaaS Security,"New York, NY",0.8,,,,"cloud application security, cloud compliance, ai agent risk"
Startup122,,SSPM,Remote,0.85,,,,"security posture management, genai security, sanctioned it, cloud app security"
Startup317,,SaaS Security,Remote,0.8,,,,"saas risk, llm security"
Startup257,,SaaS Compliance,"Austin, TX",0.7,,,,"generative ai compliance, shadow it"
Costco,,AI Agent Security,Remote (US),0.9,,,,"ai governance, genai security, ai agent security, ai policy"
Startup68,,SaaS Compliance,Remote,0.9,,,,"saas compliance, cloud governance, cloud application security, cloud compliance, saas risk"
Startup286,,SSPM,"Seattle, WA",0.85,,,,"security posture management, saas governance, autonomous agent security, ai agent risk"
Startup99,,SaaS Security,"Denver, CO",0.85,,,,"saas audit, saas security"
Startup171,,SaaS Security,"San Francisco, CA",0.9,,,,"saas security, ai compliance, ai agent risk, saas security posture, cloud application security"
Startup162,,SSPM,"Seattle, WA",0.85,,,,"generative ai compliance, saas security posture, security posture management, saas compliance"
Startup229,,SaaS Security,"Denver, CO",0.8,,,,"ai compliance, cloud application security"
Startup371,,AI Compliance,"Denver, CO",0.7,,,,"llm compliance, ai policy"
Raytheon,,SSPM,Remote,0.85,,,,"saas governance, security posture management, ai security, llm compliance, saas audit"
Startup384,,SSPM,"Boston, MA",0.85,,,,"security posture management, saas security posture, cloud governance"
Startup148,,SSPM,"Toronto, Canada",0.9,,,,"saas posture management, ai compliance, saas security, cloud governance, autonomous agent security"
Startup227,,SaaS Security,"Boston, MA",0.9,,,,"genai security, ai governance, cloud app security, saas security, saas security posture"
Startup201,,SaaS Security,"Austin, TX",0.8,,,,"cloud governance, saas governance, ai policy"
Startup29,,SaaS Security,Remote (US),0.8,,,,"llm security, saas risk, shadow it"
Morgan Stanley,,SaaS Security,"New York, NY",0.85,,,,"saas security, saas risk"
Aqua Security,,SSPM,"London, UK",0.85,,,,"saas risk, sanctioned it, ai agent security, security posture management"
Startup209,,SaaS Security,"Toronto, Canada",0.85,,,,"ai agent security, sanctioned it, autonomous agent security, saas security, cloud application security"
Zscaler,,SSPM,"New York, NY",0.85,,,,"cloud compliance, cloud governance, saas governance, sspm"
Startup189,,SaaS Security,Remote (US),0.85,,,,"cloud application security, saas compliance, generative ai compliance, shadow it"
Startup398,,SaaS Security,"San Francisco, CA",0.9,,,,"ai agent security, autonomous agent security, ai security, saas security"
Startup247,,SSPM,"Denver, CO",0.85,,,,"security posture management, autonomous agent security"
EY,,AI Compliance,Remote (US),0.7,,,,"ai policy, llm security"
Startup67,,SaaS Security,Hybrid - Bay Area,0.7,,,,"genai security, cloud governance"
Startup396,,SSPM,"San Francisco, CA",0.85,,,,"llm security, security posture management, cloud app security"
BP,,SaaS Compliance,"Toronto, Canada",0.7,,,,"ai compliance, shadow it"
JPMorgan,,SSPM,"Boston, MA",0.85,,,,"cloud application security, ai policy, sspm, llm compliance, llm security"
Startup243,,SSPM,Remote,0.9,,,,"saas risk, sspm, saas compliance, saas posture management, llm compliance"
Startup359,,SSPM,"New York, NY",0.85,,,,"ai governance, security posture management, ai agent risk, cloud governance, genai security"
Startup335,,SaaS Security,"Denver, CO",0.8,,,,"autonomous agent security, cloud governance"
Startup382,,SSPM,"London, UK",0.85,,,,"saas posture management, cloud app security, llm security, saas audit"
Startup400,,SaaS Security,"Seattle, WA",0.85,,,,"saas risk, saas security, ai policy, ai agent security"
Startup110,,SSPM,"Boston, MA",0.85,,,,"saas risk, saas security"
Startup243,,SaaS Security,Hybrid - Bay Area,0.85,,,,"ai security, cloud app security, generative ai compliance, saas governance"
Startup180,,SSPM,"Austin, TX",0.85,,,,"cloud governance, saas posture management, cloud compliance, shadow it"
Morgan Stanley,,SSPM,"Toronto, Canada",0.85,,,,"cloud governance, saas posture management, ai policy"
Startup229,,SaaS Security,Remote,0.85,,,,"generative ai compliance, cloud application security, ai agent risk"
Startup256,,SaaS Compliance,"New York, NY",0.9,,,,"sspm, generative ai compliance, cloud compliance, saas governance, saas compliance"
Startup247,,SSPM,Remote,0.85,,,,"saas governance, security posture management, generative ai compliance, saas posture management"
Startup116,,SSPM,Hybrid - Bay Area,0.85,,,,"security posture management, ai agent risk, ai agent security, generative ai compliance"
Startup322,,SaaS Security,Remote,0.8,,,,"saas governance, llm compliance, cloud governance, ai agent security"
Startup48,,AI Agent Security,"Seattle, WA",0.7,,,,"ai agent security, autonomous agent security"
Startup216,,SSPM,"Denver, CO",0.85,,,,"saas posture management, ai governance, security posture management, shadow it, cloud application security"
Startup253,,SaaS Compliance,"Toronto, Canada",0.9,,,,"saas compliance, cloud compliance, cloud governance, cloud application security, saas posture management"
Startup157,,SaaS Security,Remote,0.85,,,,"saas risk, saas compliance, shadow it, llm security, genai security"
Startup297,,SaaS Compliance,"Austin, TX",0.85,,,,"cloud governance, saas compliance"
Startup40,,SaaS Security,"Denver, CO",0.9,,,,"llm security, saas governance, saas compliance, generative ai compliance, cloud application security"
Startup220,,SSPM,"Seattle, WA",0.85,,,,"sspm, sanctioned it"
Lacework,,AI Agent Security,"Denver, CO",0.7,,,,"ai policy, ai agent security"
Dropbox,,SaaS Compliance,Remote,0.8,,,,"cloud compliance, ai compliance"
Startup280,,AI Agent Security,"Austin, TX",0.7,,,,"genai security, ai policy"
Startup342,,SSPM,"London, UK",0.85,,,,"llm compliance, sspm, shadow it, ai agent risk"
SAP,,SSPM,"Seattle, WA",0.85,,,,"ai agent security, sanctioned it, generative ai compliance, security posture management, saas posture management"
Startup161,,SSPM,"Denver, CO",0.85,,,,"cloud compliance, llm compliance, saas security posture"
Startup384,,SaaS Compliance,"Toronto, Canada",0.85,,,,"cloud compliance, saas risk"
Startup119,,SSPM,"Seattle, WA",0.85,,,,"sspm, shadow it, ai security"
Startup173,,AI Agent Security,"Denver, CO",0.8,,,,"ai agent risk, genai security"
Startup314,,SSPM,"Denver, CO",0.85,,,,"sspm, cloud compliance, autonomous agent security, sanctioned it"
Startup145,,SaaS Compliance,"Austin, TX",0.85,,,,"saas audit, saas governance"
Startup16,,SSPM,"Austin, TX",0.9,,,,"saas posture management, llm compliance, llm security, genai security, ai agent risk"
Startup142,,SSPM,"Boston, MA",0.85,,,,"llm compliance, autonomous agent security, sspm"
Startup128,,AI Compliance,"Toronto, Canada",0.85,,,,"saas governance, generative ai compliance, ai policy"
Startup141,,SaaS Compliance,"Boston, MA",0.85,,,,"saas compliance, cloud compliance, genai security"
Startup64,,SaaS Compliance,"London, UK",0.7,,,,"llm compliance, sanctioned it, cloud governance"
Startup259,,SaaS Security,Remote,0.85,,,,"cloud app security, ai security, cloud application security"
Startup194,,AI Agent Security,Hybrid - Bay Area,0.9,,,,"autonomous agent security, genai security, llm security"
Startup368,,SSPM,"San Francisco, CA",0.85,,,,"llm security, security posture management"
Startup378,,AI Agent Security,"Austin, TX",0.7,,,,"autonomous agent security, sanctioned it"
Startup233,,SSPM,"San Francisco, CA",0.85,,,,"llm compliance, llm security, ai security, security posture management"
Walmart,,SSPM,Remote (US),0.85,,,,"llm security, saas security posture, shadow it, saas governance, saas risk"
Startup198,,SaaS Security,"Seattle, WA",0.9,,,,"generative ai compliance, genai security, saas risk, saas posture management"
Startup138,,SSPM,"Toronto, Canada",0.85,,,,"cloud application security, generative ai compliance, security posture management, ai compliance, autonomous agent security"
Startup46,,SSPM,Remote,0.85,,,,"sspm, saas governance, generative ai compliance, ai agent risk"
Startup263,,SSPM,"Denver, CO",0.85,,,,"ai policy, cloud app security, saas security posture, saas governance, saas posture management"
Startup240,,SSPM,Remote,0.85,,,,"security posture management, saas governance, saas security posture"
Startup298,,SSPM,"Boston, MA",0.85,,,,"sspm, ai agent risk"
Startup298,,AI Agent Security,Remote (US),0.85,,,,"autonomous agent security, cloud governance, ai compliance, ai agent risk"
Startup123,,SSPM,"San Francisco, CA",0.85,,,,"ai policy, saas risk, cloud application security, saas audit"
Startup162,,SSPM,"Austin, TX",0.85,,,,"cloud governance, saas posture management, saas risk"
Startup396,,AI Compliance,Hybrid - Bay Area,0.8,,,,"genai security, ai governance, ai compliance, shadow it, sanctioned it"
Startup186,,AI Compliance,"San Francisco, CA",0.7,,,,"ai governance, llm compliance"
Goldman Sachs,,SaaS Security,"Boston, MA",0.8,,,,"sanctioned it, saas governance, ai security, generative ai compliance"
Startup301,,SSPM,Remote (US),0.85,,,,"security posture management, shadow it, ai compliance, cloud governance"
Startup128,,AI Compliance,"San Francisco, CA",0.85,,,,"ai policy, generative ai compliance, saas security posture"
Startup178,,SaaS Security,"Toronto, Canada",0.8,,,,"genai security, cloud app security, ai compliance"
Startup60,,SSPM,"San Francisco, CA",0.85,,,,"cloud application security, saas risk"
Salesforce,,SSPM,"London, UK",0.85,,,,"saas posture management, sspm"
Startup355,,SSPM,"Austin, TX",0.85,,,,"security posture management, saas security posture, cloud app security, llm security"
Startup114,,SaaS Security,"Austin, TX",0.9,,,,"cloud application security, saas security posture, ai governance, saas governance, saas security"
Startup69,,SSPM,Remote,0.85,,,,"security posture management, cloud app security"
Startup144,,SaaS Security,"Toronto, Canada",0.8,,,,"shadow it, ai security, cloud governance"
Wells Fargo,,SaaS Security,"Seattle, WA",0.8,,,,"ai agent security, saas risk"
Startup388,,SaaS Security,"Seattle, WA",0.7,,,,"llm security, saas risk"
Startup74,,SaaS Security,Hybrid - Bay Area,0.85,,,,"saas governance, sanctioned it, autonomous agent security, ai compliance, ai governance"
Startup286,,SaaS Security,"Toronto, Canada",0.8,,,,"cloud app security, autonomous agent security, cloud governance"
Aqua Security,,SSPM,Hybrid - Bay Area,0.85,,,,"saas risk, autonomous agent security, shadow it"
Startup63,,AI Compliance,"Austin, TX",0.7,,,,"sanctioned it, ai agent risk, ai governance, llm compliance"
Startup7,,SSPM,Remote (US),0.85,,,,"saas posture management, cloud compliance, ai compliance"
Startup390,,SSPM,Remote,0.85,,,,"ai security, saas security posture, llm compliance"
American Express,,SaaS Security,"Denver, CO",0.85,,,,"saas risk, generative ai compliance, saas security posture, ai policy, autonomous agent security"
Startup238,,SaaS Security,"Seattle, WA",0.85,,,,"ai security, shadow it, ai agent risk, cloud application security"
ExxonMobil,,SSPM,"Toronto, Canada",0.8,,,,"ai security, security posture management, saas audit, sanctioned it, autonomous agent security"
Startup115,,SSPM,"Denver, CO",0.85,,,,"autonomous agent security, ai policy, security posture management, shadow it, saas audit"
Check Point,,SaaS Security,Hybrid - Bay Area,0.9,,,,"cloud compliance, saas security, autonomous agent security, cloud app security, genai security"
CloudKnox,,SaaS Security,Remote (US),0.85,,,,"cloud application security, saas governance, cloud governance, cloud app security"
Startup67,,SaaS Security,"Denver, CO",0.85,,,,"saas risk, saas security, ai agent risk"
Startup227,,SaaS Compliance,Hybrid - Bay Area,0.7,,,,"generative ai compliance, shadow it"
Startup147,,SSPM,"New York, NY",0.85,,,,"sspm, genai security"
Startup80,,SaaS Compliance,"New York, NY",0.8,,,,"ai security, saas compliance"
Startup344,,SaaS Compliance,"New York, NY",0.85,,,,"llm compliance, ai security, saas compliance, ai agent security"
Startup21,,AI Compliance,"Seattle, WA",0.7,,,,"llm security, llm compliance, autonomous agent security, ai compliance, ai governance"
Startup333,,SaaS Compliance,"Toronto, Canada",0.9,,,,"sanctioned it, ai policy, ai governance, generative ai compliance, saas compliance"
Startup185,,SSPM,"Seattle, WA",0.85,,,,"saas risk, saas security posture"
Cloudflare,,AI Compliance,"New York, NY",0.7,,,,"ai compliance, ai security"
Startup328,,SSPM,"New York, NY",0.85,,,,"sspm, cloud application security"
Startup316,,SSPM,"Denver, CO",0.85,,,,"llm compliance, saas risk, saas security posture"
Startup4,,SSPM,Hybrid - Bay Area,0.85,,,,"security posture management, cloud app security, llm compliance, ai agent security"
Startup96,,AI Agent Security,Remote (US),0.7,,,,"ai security, llm security"
Startup8,,AI Compliance,"Austin, TX",0.7,,,,"ai compliance, generative ai compliance, ai governance"
Startup353,,AI Agent Security,Hybrid - Bay Area,0.85,,,,"saas risk, ai security, ai agent security, llm security"
Target,,SaaS Compliance,"Toronto, Canada",0.9,,,,"saas compliance, llm security"
Startup68,,SaaS Compliance,"Denver, CO",0.85,,,,"cloud compliance, cloud governance, saas audit"
Startup100,,SSPM,"London, UK",0.85,,,,"autonomous agent security, sanctioned it, ai compliance, ai governance, sspm"
Startup350,,AI Agent Security,"Seattle, WA",0.8,,,,"ai governance, llm security, ai agent security, cloud governance, autonomous agent security"
Startup249,,SSPM,"San Francisco, CA",0.85,,,,"saas risk, security posture management, shadow it, ai governance, ai agent risk"
Startup306,,SSPM,Hybrid - Bay Area,0.85,,,,"cloud compliance, ai security, saas posture management, autonomous agent security"
Startup11,,SaaS Security,"Denver, CO",0.85,,,,"saas risk, ai compliance, cloud app security"
Startup356,,SSPM,"Denver, CO",0.7,,,,"sanctioned it, shadow it"
UnitedHealth,,SSPM,"Denver, CO",0.85,,,,"llm compliance, cloud app security, saas posture management, shadow it, saas compliance"
Boeing,,SSPM,"Denver, CO",0.85,,,,"saas risk, shadow it, ai agent risk"
Startup315,,SaaS Security,Remote (US),0.7,,,,"ai agent risk, cloud governance"
Salesforce,,SSPM,Hybrid - Bay Area,0.85,,,,"saas security posture, saas compliance, saas posture management, security posture management"
Startup308,,SSPM,"Boston, MA",0.85,,,,"saas security, security posture management, llm compliance, cloud app security"
BAE Systems,,SSPM,Remote (US),0.85,,,,"llm compliance, ai agent risk, sspm"
Startup96,,SaaS Security,"San Francisco, CA",0.8,,,,"ai governance, llm security, saas audit, sanctioned it"
Startup69,,SaaS Compliance,Hybrid - Bay Area,0.9,,,,"saas compliance, saas security posture, llm compliance, saas governance, cloud compliance"
ConocoPhillips,,AI Agent Security,"London, UK",0.7,,,,"ai agent security, ai compliance"
Startup51,,SSPM,"Boston, MA",0.85,,,,"saas posture management, cloud compliance, saas governance, sanctioned it, ai security"
Startup338,,SaaS Security,"San Francisco, CA",0.85,,,,"shadow it, autonomous agent security, genai security, sanctioned it, saas security"
Startup40,,SaaS Security,"Boston, MA",0.85,,,,"ai agent security, generative ai compliance, ai policy, saas risk, cloud governance"
Startup5,,SaaS Security,Remote (US),0.7,,,,"ai agent risk, cloud app security"
Startup315,,SSPM,"Austin, TX",0.85,,,,"saas risk, cloud app security, saas governance, shadow it"
Startup187,,AI Agent Security,"Toronto, Canada",0.85,,,,"ai agent security, cloud app security, llm security"
Startup36,,SSPM,"Austin, TX",0.85,,,,"saas security posture, cloud governance, llm security"
Startup90,,AI Compliance,"Austin, TX",0.75,,,,"cloud governance, generative ai compliance, ai policy"
Startup325,,SaaS Security,Remote,0.9,,,,"genai security, saas security, cloud app security, ai policy, saas audit"
Startup30,,AI Compliance,"Seattle, WA",0.7,,,,"ai governance, ai security, cloud governance"
Veza,,AI Compliance,"London, UK",0.9,,,,"generative ai compliance, llm compliance"
Startup384,,SSPM,Remote (US),0.85,,,,"saas governance, shadow it"
Startup109,,SaaS Security,"Austin, TX",0.7,,,,"saas risk, ai governance"
Startup159,,AI Agent Security,Remote,0.7,,,,"ai governance, llm security"
Best Buy,,AI Agent Security,"Boston, MA",0.85,,,,"ai agent risk, saas risk, ai agent security, ai security"
Startup374,,SaaS Security,Remote,0.8,,,,"ai compliance, cloud app security, ai agent security, generative ai compliance"
Startup332,,SSPM,Remote,0.85,,,,"sspm, saas security"
Startup84,,SaaS Compliance,"Seattle, WA",0.85,,,,"saas audit, ai policy, saas compliance, autonomous agent security, cloud governance"
Startup246,,SSPM,"London, UK",0.85,,,,"ai agent risk, saas posture management"
BAE Systems,,SSPM,Hybrid - Bay Area,0.85,,,,"sspm, ai agent security, genai security, shadow it, sanctioned it"
Lockheed Martin,,SSPM,"Seattle, WA",0.85,,,,"llm security, security posture management, cloud governance, ai policy, cloud application security"
American Express,,AI Compliance,"London, UK",0.8,,,,"ai agent security, cloud compliance, generative ai compliance, ai policy"
Startup342,,SaaS Compliance,"London, UK",0.8,,,,"cloud compliance, cloud governance"
Startup123,,SaaS Security,"Seattle, WA",0.8,,,,"ai policy, ai compliance, ai agent security, saas audit"
Startup306,,AI Agent Security,"Austin, TX",0.7,,,,"genai security, autonomous agent security"
Startup345,,SSPM,"Boston, MA",0.85,,,,"saas posture management, saas governance, cloud app security, cloud application security"
Startup329,,AI Agent Security,"London, UK",0.8,,,,"llm compliance, genai security, ai agent risk, cloud governance, ai agent security"
Startup211,,AI Compliance,Remote (US),0.7,,,,"genai security, ai governance"
Startup148,,SSPM,"Boston, MA",0.85,,,,"cloud compliance, sspm, ai agent security"
Startup39,,SaaS Security,"San Francisco, CA",0.8,,,,"sanctioned it, cloud compliance, llm compliance, cloud app security"
SAP,,AI Agent Security,"Seattle, WA",0.85,,,,"autonomous agent security, llm security"
Startup250,,SSPM,Remote,0.85,,,,"saas posture management, shadow it, cloud app security, ai agent risk"
Startup354,,SaaS Security,"Denver, CO",0.8,,,,"saas governance, genai security"
Accenture,,SSPM,"Denver, CO",0.85,,,,"ai agent risk, saas compliance, saas audit, saas posture management"
Startup157,,SaaS Security,"New York, NY",0.85,,,,"cloud app security, shadow it, ai agent security"
Capital One,,SaaS Compliance,"Austin, TX",0.7,,,,"cloud compliance, sanctioned it"
Startup112,,SSPM,"Denver, CO",0.85,,,,"saas posture management, ai policy"
Atlassian,,SSPM,Hybrid - Bay Area,0.85,,,,"saas governance, cloud application security, cloud governance, security posture management, saas audit"
Startup159,,SSPM,"San Francisco, CA",0.85,,,,"saas posture management, cloud app security, cloud governance, ai policy"
CloudKnox,,SaaS Security,Remote (US),0.9,,,,"ai governance, cloud app security, ai compliance, genai security, saas security"
Startup140,,SaaS Security,"Seattle, WA",0.85,,,,"cloud compliance, genai security, llm compliance, cloud app security"
Startup327,,SaaS Security,"Boston, MA",0.7,,,,"saas risk, ai security"
Startup373,,SSPM,Remote,0.85,,,,"shadow it, saas compliance"
Startup328,,SSPM,"Denver, CO",0.85,,,,"ai compliance, ai agent security, saas audit, sspm"
Startup350,,SSPM,"London, UK",0.85,,,,"ai agent risk, saas posture management, saas governance, autonomous agent security, cloud governance"
Capital One,,SaaS Security,Remote (US),0.8,,,,"saas risk, sanctioned it, ai governance"
Startup10,,SSPM,"Toronto, Canada",0.9,,,,"saas posture management, saas governance, generative ai compliance, saas audit, saas security"
Startup30,,SaaS Compliance,"New York, NY",0.7,,,,"cloud governance, llm compliance, sanctioned it"
Startup229,,AI Agent Security,"Austin, TX",0.85,,,,"saas risk, genai security, sanctioned it, ai agent security, autonomous agent security"
Startup253,,SSPM,"San Francisco, CA",0.85,,,,"saas risk, ai security, saas audit"
Startup57,,SSPM,Remote,0.85,,,,"llm security, saas security posture, cloud app security, security posture management, ai agent risk"
Startup214,,SSPM,"Denver, CO",0.85,,,,"security posture management, ai policy, saas audit, cloud compliance, saas security posture"
Startup78,,SaaS Security,"Austin, TX",0.9,,,,"saas risk, llm security, ai compliance, cloud app security, saas governance"
Startup312,,SaaS Security,"Austin, TX",0.8,,,,"sanctioned it, ai agent risk, saas risk"
Startup205,,SaaS Compliance,"Austin, TX",0.85,,,,"llm compliance, saas compliance, shadow it, ai agent risk"
Slack,,AI Agent Security,Hybrid - Bay Area,0.9,,,,"autonomous agent security, llm security, ai agent risk, sanctioned it, cloud governance"
Startup40,,SSPM,"Boston, MA",0.85,,,,"genai security, security posture management, saas risk"
Startup75,,SSPM,"Denver, CO",0.85,,,,"cloud app security, saas governance, saas security posture, ai policy"
Startup7,,SSPM,"Toronto, Canada",0.85,,,,"ai security, cloud compliance, security posture management, llm compliance"
Startup140,,SaaS Security,"Boston, MA",0.9,,,,"genai security, cloud compliance, saas compliance, saas security posture, generative ai compliance"
Startup356,,SSPM,"Seattle, WA",0.85,,,,"ai agent security, saas security posture, saas posture management"
Startup399,,SaaS Compliance,"London, UK",0.85,,,,"ai compliance, saas risk, cloud compliance"
